店铺具体地址,店铺具体坐标.纬度,店铺具体坐标.经度,店铺名称,店铺所在地区,店铺所在城市,店铺所在省份,店铺类别
珞瑜路光谷步行街喷泉广场悦心汇4F,30.508055651138985,114.3974360384215,嗨玩队长,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
虎泉街中商·世界里三楼004-005,30.508524585342347,114.3897625268649,乐旋乒乓球(武汉世界里店),洪山区,武汉市,湖北省,体育休闲服务;体育休闲服务场所;体育休闲服务场所
光谷世界城3层,30.507865709335164,114.39747107287299,弓喜,洪山区,武汉市,湖北省,体育休闲服务;体育休闲服务场所;体育休闲服务场所
光谷中心花园c3栋1704,30.510598465358918,114.39161468158731,青衣推理社·微实景剧本杀桌游(光谷店),洪山区,武汉市,湖北省,体育休闲服务;体育休闲服务场所;体育休闲服务场所
光谷步行街一期B1区四楼(海底捞旁),30.506468125021062,114.39729210419792,荒岛沉浸密室(光谷步行街2店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
东湖新技术开发区光谷街7号现代风情街B1区4楼,30.50661508219951,114.39735012058719,弥语推理俱乐部(光谷世界城店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
珞喻726号中商世界里F3S022商铺,30.50864155490598,114.38974651445726,超级星球探索岛,洪山区,武汉市,湖北省,体育休闲服务;休闲场所;游乐场
珞瑜路光谷世界城1期A地块B1区3层B13066-B13073,30.506557099343016,114.39733912009561,嗨森汇乐园(世界城光谷步行街店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
珞喻路726号中商·世界里7F,30.508234647074257,114.38984756403062,华夏国际影城(中商世界里店),洪山区,武汉市,湖北省,体育休闲服务;影剧院;电影院
光谷中心花园B2栋1层103,30.510570504770442,114.39147965400733,静航健身工作室,洪山区,武汉市,湖北省,体育休闲服务;运动场馆;健身中心
光谷广场民族大道124号,30.504179056341634,114.39343073112977,格莱美国际Bar,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;酒吧
珞喻路766号光谷世界城F4层(珞雄路地铁站A口旁),30.50834756633717,114.39754706979123,实感模拟射击体验馆(光谷世界城店),洪山区,武汉市,湖北省,体育休闲服务;运动场馆;运动场所
融众国际5楼,30.51022279865993,114.39072053183614,末日地堡主题乐园(融众国际店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
珞喻路889号融众国际6层,30.510216804712346,114.39070452944038,1929电影公园(光谷融众国际店),洪山区,武汉市,湖北省,体育休闲服务;影剧院;电影院
武汉光谷步行街1期MVP活力客5层,30.50778274201785,114.39770219954094,名仕台球(世界城光谷步行街店),洪山区,武汉市,湖北省,体育休闲服务;运动场馆;台球厅
光谷中心花园B2栋101室,30.510769440814645,114.39149463992179,四方城棋牌休闲馆,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
世界城光谷步行街与利嘉西路交叉口西60米,30.50781873493924,114.39779524522322,时间捡影DIY造物工坊,洪山区,武汉市,湖北省,体育休闲服务;休闲场所;休闲场所
东湖新技术开发区光谷街3号世界城光谷步行街1栋C0单元2楼,30.506829030110406,114.39773630062572,火迷密室(光谷店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
光谷步行街C区三楼,30.507060967168915,114.39789136224638,中影国际影城(光谷步行街天河店),洪山区,武汉市,湖北省,体育休闲服务;影剧院;电影院
光谷中心花园A1栋一楼103室,30.51085648587157,114.391193568308,以刻·共享棋牌(光谷中心花园店),洪山区,武汉市,湖北省,体育休闲服务;体育休闲服务场所;体育休闲服务场所
光谷中心花园A1栋1501,30.510777544971713,114.39105154651273,绎述+探案馆.桌游剧本杀,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
珞喻路726号世界城光谷步行街F1层,30.508424556617598,114.39789224369979,卓越嘉华(世界城光谷步行街店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;KTV
珞喻路889号光谷中心花园A1栋一楼104木子棋牌,30.510783546151078,114.39103954360807,木子棋牌(光谷鲁巷店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;棋牌室
世界城光谷步行街红桥集桥梁3楼,30.50782874281377,114.39802436640306,爱蹦竞技现场(光谷世界城店),洪山区,武汉市,湖北省,体育休闲服务;休闲场所;休闲场所
珞喻路726号世界城光谷步行街F4层,30.508167642547505,114.39805935569143,汉风上弦射箭俱乐部(世界城光谷步行街店),洪山区,武汉市,湖北省,体育休闲服务;运动场馆;运动场所
珞喻路726号大洋百货光谷店D区5层,30.508114661963962,114.39812139391842,NO·1自助KTV,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;KTV
东湖新技术开发区光谷街3号世界城光谷步行街1栋C0单元2层079号,30.50785874811605,114.3982714983467,加勒比沉浸式超级密室(世界城光谷步行街店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
虎泉街469U私人影院,30.507832072213024,114.38890148669181,U+私人影院,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
加州阳光小区1栋2单元2703室,30.507139973770904,114.39841263928702,魔方电玩Ps5·Switch,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;游戏厅
民族大道与永福巷交叉口东北200米,30.50355707556729,114.3948402750507,十二音钢琴俱乐部,洪山区,武汉市,湖北省,体育休闲服务;体育休闲服务场所;体育休闲服务场所
光谷加州阳光3栋1单元401室,30.50770881616848,114.39859569254617,天天剧本桌游,洪山区,武汉市,湖北省,体育休闲服务;体育休闲服务场所;体育休闲服务场所
加州阳光1栋二单元605,30.50660214281997,114.39851774510709,酒井剧本杀推理社(光谷店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
,30.507614639787644,114.38754241776711,GTW环宇网吧(虎泉街店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;网吧
鲁科路天桥,30.512548318192184,114.3954877474869,南湖沃尔玛酒吧,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;酒吧
世界城光谷步行街西班牙风情街D栋一单元402室(七匹狼楼上4楼),30.505890422171802,114.39924823159832,胡闹电玩PS5·Switch(光谷体验店),洪山区,武汉市,湖北省,体育休闲服务;体育休闲服务场所;体育休闲服务场所
光谷西班牙风情街D栋401(七匹狼楼上),30.505798450547008,114.39925624442607,半日闲手作体验馆,洪山区,武汉市,湖北省,体育休闲服务;休闲场所;休闲场所
鲁磨路联峰时代广场4楼402,30.512849300746428,114.39454535330957,时光台球俱乐部(联峰广场店),洪山区,武汉市,湖北省,体育休闲服务;运动场馆;台球厅
西班牙风情街D栋一单元503,30.505822455412563,114.39936630861695,马克先生全机关剧情密室(光谷旗舰店),洪山区,武汉市,湖北省,体育休闲服务;体育休闲服务场所;体育休闲服务场所
楚韵路与虎泉街交叉口西50米,30.507614639787644,114.38754241776711,GTW环宇网吧(虎泉街店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;网吧
雄楚大道981号,30.503472022474476,114.39744344224216,职工活动中心,洪山区,武汉市,湖北省,体育休闲服务;体育休闲服务场所;体育休闲服务场所
联峰时代广场4楼(1楼悦刻电子烟进入坐电梯),30.513479099087846,114.39463333082088,乐刻运动健身(联峰时代广场店),洪山区,武汉市,湖北省,体育休闲服务;运动场馆;健身中心
加州阳光花艺街加州阳光4栋1单元405,30.507880888353398,114.39978638753115,第二人生沉浸式推理社(光谷店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
西班牙风情街D栋二单元408室,30.50573648621416,114.39941134341439,造物者者居,洪山区,武汉市,湖北省,体育休闲服务;休闲场所;休闲场所
西班牙风情街D栋一单元5层,30.505649518675,114.39946738511111,真人密室逃生,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;游戏厅
步行街南路与珞雄路交叉口西160米,30.504301838750035,114.39862900877472,鸿祥棋牌,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;棋牌室
西班牙风情街F栋1单元501-502,30.505321603690636,114.39935334448232,5号剧情机关真人密室,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;游戏厅
西班牙风情街D栋2单元506,30.505700513843795,114.3995554345656,月辰私人电影院(光谷店),洪山区,武汉市,湖北省,体育休闲服务;影剧院;电影院
光谷珞瑜路718号,30.509710978506366,114.38761323710652,中船重工第七〇九研究所门球场,洪山区,武汉市,湖北省,体育休闲服务;运动场馆;运动场所
鲁磨路108号联峰时代广场,30.513079223922375,114.39461035721493,赛尔网络(联峰时代广场店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;网吧
鲁磨路联峰时代广场12楼1215室明道馆少儿跆拳道馆,30.513083221923036,114.39461835983268,明道馆青少儿跆拳道馆,洪山区,武汉市,湖北省,体育休闲服务;体育休闲服务场所;体育休闲服务场所
光谷西班牙风情街D栋2单元409室,30.50566752515689,114.39956744482681,Game star电玩社,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;游戏厅
鲁磨路6号联峰时代大厦15楼1515,30.513145191104726,114.39474440156172,THE.M健身工作室,洪山区,武汉市,湖北省,体育休闲服务;运动场馆;健身中心
鲁磨路108号联峰时代广场二楼,30.513046236663808,114.39458335010612,游易电竞馆(鲁磨路店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;网吧
珞喻路726号(近光谷步行街)世界城广场F4层,30.50884862266513,114.39998142611026,孩皮吧(光谷世界城店),洪山区,武汉市,湖北省,体育休闲服务;休闲场所;休闲场所
光谷步行街西班牙风情街D169,30.50564955005833,114.3997245436248,炫娃殿(马德里时尚百货店),洪山区,武汉市,湖北省,体育休闲服务;体育休闲服务场所;体育休闲服务场所
光谷风情街F栋2单元408-409,30.50508068907557,114.39947143721831,荟聚北欧风情主题轰趴馆(步行街店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
卓刀泉街道民族大道56号湖北开放职业学院,30.50207393612375,114.39200151678686,湖北开放职业学院篮球场,洪山区,武汉市,湖北省,体育休闲服务;运动场馆;篮球场馆
珞喻路766号世界城广场四楼(珞雄路地铁站出入口旁),30.50859271715049,114.40010252578494,乐客VR科技娱乐空间(武汉世界城广场店),洪山区,武汉市,湖北省,体育休闲服务;休闲场所;休闲场所
珞喻路766号世界城广场F3层(珞雄路地铁站出入口旁),30.508924606152227,114.40002744878693,500卡健身(世界城广场店),洪山区,武汉市,湖北省,体育休闲服务;运动场馆;健身中心
光谷西班牙风情街F栋3楼2单元309室,30.50509569394887,114.39955048429981,大隐于市·桌游棋牌,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;棋牌室
光谷西班牙风情街f栋四单元515,30.505116694232363,114.3996045157232,Amazing推理社(剧本杀),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
西班牙风情街f113,30.50508770682821,114.39963653803055,梦境独角兽(马德里时尚百货店),洪山区,武汉市,湖北省,体育休闲服务;体育休闲服务场所;体育休闲服务场所
珞雄路光谷西班牙风情街D栋4单元5楼515室,30.50561858373166,114.39990966247635,墨兵健身工作室(光谷店),洪山区,武汉市,湖北省,体育休闲服务;运动场馆;健身中心
珞喻路世界城广场4层(珞雄路地铁站出入口旁),30.508695702527838,114.40021458902166,马可儿童拓展乐园(世界城广场店),洪山区,武汉市,湖北省,体育休闲服务;休闲场所;游乐场
紫菘花园路鲁巷科技苑7号楼,30.51350621205852,114.39360697264358,鲁巷科技苑活动中心,洪山区,武汉市,湖北省,体育休闲服务;休闲场所;休闲场所
关东街道珞瑜路766号负一楼,30.508426801221287,114.40032968731829,夹娃游道,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
鲁磨路6号联峰大厦3层,30.513476101548342,114.39461732514013,满天星KTV(鲁磨路店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;KTV
鲁磨路与紫菘花园路交叉口东北120米,30.51351408796795,114.39463732925185,雅仕棋牌(联峰时代广场店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;棋牌室
新尚都2栋28楼2811,30.50880768790225,114.40034066125098,007私人影院,洪山区,武汉市,湖北省,体育休闲服务;影剧院;电影院
世界城广场新尚都2栋2421号房,30.508310862022082,114.4004928046193,四个朋友24h自助棋牌·茶空间(光谷世界城广场店),洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;棋牌室
西班牙风情街F栋四单元317,30.505648459095763,114.39888904072663,凤源道场,洪山区,武汉市,湖北省,体育休闲服务;运动场馆;运动场所
西班牙风情街艾美整形医院4楼,30.505933363453423,114.39877094756902,惊慌沉浸式密室,洪山区,武汉市,湖北省,体育休闲服务;娱乐场所;娱乐场所
鲁磨路与紫菘花园路交叉口东300米,30.5128971732341,114.39706643091091,华中科技大学紫菘活动中心,洪山区,武汉市,湖北省,体育休闲服务;体育休闲服务场所;体育休闲服务场所
